FileName,Genre,W,H,# frames,FPS,Length (s),,BB available?,Portrait?,,Train 1?,Test 1?,,Train 2?,Test 2?,,Train 3?,Test 3?,
2667___861b250e642247479836f7576c6c7e96.mp4,baseball,270,480,1439,30,47.97,,0,1,,1,0,,1,0,,0,1,
2673___14c63fcae1d248a89cfa2652bc82b0ef.mp4,baseball,270,480,176,30,5.87,,1,1,,1,0,,1,0,,1,0,
2675___4fa69d490d214c6fb6135159b08c184b.mp4,baseball,270,480,1514,30,50.47,,0,1,,1,0,,1,0,,1,0,
26___d5f47b2d16c84967b39eb5ef9f5544d2.mp4,baseball,270,480,714,30,23.80,,0,1,,0,1,,1,0,,0,1,
2709___deb4ee99cac442ed94cf930abd892abe.mp4,baseball,480,270,512,30,17.07,,0,0,,1,0,,0,1,,1,0,
271___a89cbffb24434ded87bbc47c0756ff5a.mp4,baseball,270,480,121,30,4.03,,1,1,,1,0,,1,0,,0,1,
2732___59322aa3234d4327a5bc468a48a4bdf0.mp4,baseball,270,480,1733,30,57.77,,0,1,,0,1,,1,0,,0,1,
2752___e1fdd79fc5f84c3089419b35cd7477fa.mp4,baseball,270,480,107,30,3.57,,0,1,,0,1,,1,0,,1,0,
2781___02ea806db96b4df78691561df749758d.mp4,baseball,270,480,133,30,4.43,,0,1,,1,0,,0,1,,0,1,
2782___1253cbd96f3a4a249edd7ab9e0b42828.mp4,baseball,270,480,302,30,10.07,,1,1,,1,0,,1,0,,1,0,
2784___eef8a5b38bb84d878cbcd4016a2bbe12.mp4,baseball,270,480,116,30,3.87,,1,1,,0,1,,1,0,,1,0,
2785___4729e36ab34948f8a1ae930ad42fae95.mp4,baseball,480,270,377,30,12.57,,0,0,,1,0,,1,0,,1,0,
2845___39421cf212fe4448a9fbd191c1beb9a4.mp4,baseball,480,270,1189,30,39.63,,0,0,,0,1,,0,1,,1,0,
2857___5db9845a9d7643eda6ba4c2ee2e6dba2.mp4,baseball,270,480,102,30,3.40,,1,1,,1,0,,1,0,,1,0,
2858___eccb7fda25b14207908e0e6d719ee026.mp4,baseball,270,480,347,30,11.57,,0,1,,1,0,,0,1,,0,1,
2860___18bbd2cd362740ec9d13d7ccbcce4066.mp4,baseball,360,480,258,30,8.60,,0,1,,1,0,,1,0,,1,0,
2861___fd8be01f3c0a437691d2c5ef91e727c3.mp4,baseball,480,270,646,30,21.53,,0,0,,1,0,,1,0,,1,0,
2878___e52bcbe1f4ad474eb48bc7e19c5db1cc.mp4,baseball,480,270,1087,30,36.23,,0,0,,1,0,,1,0,,1,0,
2879___498fbe3cd6554337910b635439d77be9.mp4,baseball,270,480,786,30,26.20,,0,1,,1,0,,1,0,,0,1,
2906___fc30dd0ebcb845d49744723eaebe463e.mp4,baseball,480,270,259,30,8.63,,1,0,,0,1,,1,0,,1,0,
290___4f3fc81466d94081b5f5e2c09d4883d8.mp4,baseball,270,480,128,30,4.27,,1,1,,1,0,,0,1,,1,0,
2929___df2a2fbee58a43e3a86bca463f584a41.mp4,baseball,480,270,1219,30,40.63,,0,0,,1,0,,0,1,,1,0,
2958___d4d469b830e24aa3b4815d82747ffeba.mp4,baseball,480,270,1032,30,34.40,,0,0,,1,0,,1,0,,1,0,
296___979f7b75a3d747c3911dfe613457e1c0.mp4,baseball,270,480,1900,30,63.33,,1,1,,1,0,,1,0,,1,0,
2986___9f1d654ce36c4ee69fe3674cc39786b1.mp4,baseball,480,270,146,30,4.87,,0,0,,0,1,,1,0,,0,1,
310___2d3ac566cd3646589dbce7fb9b22654d.mp4,baseball,480,270,955,30,31.83,,0,0,,1,0,,1,0,,1,0,
311___5044583402e14d6fb442a78fb2a9fcf5.mp4,baseball,480,270,2539,30,84.63,,1,0,,0,1,,0,1,,1,0,
316___e2b980eebfab45e9aca6417e957bd304.mp4,baseball,480,270,1457,30,48.57,,1,0,,1,0,,0,1,,0,1,
33___7792b418db734dde9d238778a0f1f27c.mp4,baseball,480,270,158,30,5.27,,0,0,,1,0,,0,1,,0,1,
417___cc7c281a8764479e9683fcd111f9f82c.mp4,baseball,270,480,714,30,23.80,,0,1,,0,1,,1,0,,1,0,
445___6df8a022fd7441598be19d04b34cd026.mp4,baseball,270,480,139,30,4.63,,1,1,,1,0,,1,0,,1,0,
448___32ab4b44ccd44d34abe7bb93acde8dfe.mp4,baseball,480,270,196,30,6.53,,1,0,,1,0,,1,0,,1,0,
467___acf0e29e775945cd93408bd8a9c8536b.mp4,baseball,270,480,798,30,26.60,,0,1,,0,1,,1,0,,0,1,
478___5b853f51f8484d20b790ac2a25cd1c8d.mp4,baseball,360,480,190,30,6.33,,0,1,,1,0,,1,0,,1,0,
490___4d3f7061fb3d4224ae390c1628a43b26.mp4,baseball,270,480,382,30,12.73,,0,1,,0,1,,1,0,,1,0,
526___b7aef82b7b3741b9ac68a2258e03fcc2.mp4,baseball,270,480,137,30,4.57,,1,1,,1,0,,1,0,,1,0,
527___bb79a2d1d3b642d39ca4b2a96944b158.mp4,baseball,480,270,489,30,16.30,,0,0,,0,1,,0,1,,1,0,
536___cfa5966dc1284625b30e3a5d95b64a16.mp4,baseball,270,480,88,30,2.93,,1,1,,1,0,,1,0,,0,1,
541___470f6d09e5fe4b148971cb17e95eeee1.mp4,baseball,480,270,561,30,18.70,,0,0,,1,0,,1,0,,0,1,
543___1440fa3f5c63443e8eae3affdf0a6efc.mp4,baseball,480,270,868,30,28.93,,1,0,,0,1,,1,0,,0,1,
596___8c396778773c4f85aefd98457d354b09.mp4,baseball,270,480,823,30,27.43,,0,1,,1,0,,0,1,,1,0,
599___d3350a9ac2f14e37ba225cb6568c65fb.mp4,baseball,270,480,559,30,18.63,,0,1,,0,1,,1,0,,0,1,
5___10649b879e334cf9a517a0c6aeb85931.mp4,baseball,270,480,121,30,4.03,,1,1,,1,0,,1,0,,1,0,
612___37ed7bbe65fb40bfab76ec463d1c9183.mp4,baseball,480,270,714,30,23.80,,0,0,,0,1,,1,0,,1,0,
617___991def2fc4174b4581caa50a32817f58.mp4,baseball,270,480,156,30,5.20,,1,1,,1,0,,1,0,,0,1,
619___86b3305bf25b4a2798766d5da2d7f800.mp4,baseball,480,270,100,30,3.33,,1,0,,1,0,,0,1,,1,0,
624___d0daf1584f444e168e60b3f446e69416.mp4,baseball,360,480,230,30,7.67,,1,1,,0,1,,1,0,,1,0,
634___5c994844f70c47ee8f3c88e101dae682.mp4,baseball,270,480,534,30,17.80,,0,1,,1,0,,1,0,,0,1,
658___0578c2c69ace49e4a80847f10c9e3cfe.mp4,baseball,480,270,1073,30,35.77,,1,0,,0,1,,0,1,,0,1,
666___c32c9ba2e33048d2bf2ebb5d65416f5d.mp4,baseball,270,480,748,30,24.93,,0,1,,1,0,,1,0,,1,0,
689___32f90c306142408e84aa97e3cee2c30e.mp4,baseball,270,480,259,30,8.63,,1,1,,0,1,,0,1,,0,1,
690___4e7dce4352574d388ab13c98c79f38a6.mp4,baseball,270,480,112,30,3.73,,1,1,,1,0,,1,0,,1,0,
706___70cf76c3cb9f420abd890c77ed6d8a70.mp4,baseball,480,270,1459,30,48.63,,1,0,,1,0,,1,0,,0,1,
708___61e8be19d1844578864ba21b0cca1617.mp4,baseball,480,270,1002,30,33.40,,1,0,,1,0,,1,0,,1,0,
737___8a7e3819b8e14472b93dd09074cd2f0f.mp4,baseball,360,480,111,30,3.70,,1,1,,1,0,,0,1,,1,0,
747___b1cae63e9aec4b12bae87dc096f6cb05.mp4,baseball,270,480,1338,30,44.60,,1,1,,1,0,,1,0,,1,0,
758___79279a2dbd49431fa608f5d67f76b7bf.mp4,baseball,480,360,642,30,21.40,,0,0,,0,1,,1,0,,0,1,
787___d12474ca992049cdbda18ae7e62be924.mp4,baseball,270,480,388,30,12.93,,0,1,,1,0,,0,1,,1,0,
828___631f847cc487460e96e0304228fa79f1.mp4,baseball,480,270,814,30,27.13,,0,0,,1,0,,1,0,,1,0,
837___b2f9c379ad4e40beb1683f7e70db99f7.mp4,baseball,270,480,1513,30,50.43,,1,1,,1,0,,0,1,,1,0,
851___fe7468e74123457793f6542db2cd6f04.mp4,baseball,480,270,686,30,22.87,,0,0,,0,1,,1,0,,1,0,
886___ba32351a26cd45cd8919d63c645d0d1b.mp4,baseball,270,480,964,30,32.13,,1,1,,1,0,,0,1,,1,0,
890___710e869423b04a1d898e5e797b701e53.mp4,baseball,270,480,483,30,16.10,,0,1,,1,0,,1,0,,0,1,
899___f2ba4479e7d0477591847d267ccd0562.mp4,baseball,270,480,1044,30,34.80,,1,1,,1,0,,1,0,,1,0,
929___9d4a567293cb4d6ba89896a66eeb2d9f.mp4,baseball,270,480,600,30,20.00,,0,1,,0,1,,1,0,,1,0,
947___d77a677f82d44a9bb851c51af3e9fb5b.mp4,baseball,270,480,1209,30,40.30,,1,1,,1,0,,1,0,,0,1,
956___d8b04acec21a4b99ac147f1c67563ca6.mp4,baseball,360,480,1122,30,37.40,,1,1,,1,0,,1,0,,1,0,
986___57ce859e8b67476e8e1bd3b2ca54d135.mp4,baseball,480,270,584,30,19.47,,0,0,,1,0,,1,0,,1,0,
10191___7f6a820e25f941d8be20f7418ca0435e.mp4,basketball,270,480,170,30,5.67,,1,1,,1,0,,0,1,,0,1,
1029___622e152384e44d13b05ceb56db63a99e.mp4,basketball,270,480,322,30,10.73,,0,1,,0,1,,1,0,,0,1,
1036___4f0814156ef8442db08a8458c046c4ff.mp4,basketball,480,270,104,30,3.47,,1,0,,1,0,,1,0,,1,0,
11112___ea32027910a4414a88c27ea3fb3ea495.mp4,basketball,270,480,225,30,7.50,,1,1,,0,1,,1,0,,1,0,
11155___50dbbc4f3b8a4e5a848e9661c6aa39ed.mp4,basketball,270,480,415,30,13.83,,0,1,,1,0,,1,0,,0,1,
1171___61cd284046c044e088235142c0f1a701.mp4,basketball,270,480,233,30,7.77,,0,1,,0,1,,1,0,,0,1,
1246___c815d4e6e04f49119893be957b94bd1e.mp4,basketball,270,480,140,30,4.67,,0,1,,0,1,,0,1,,1,0,
1467___e0939f572ace4598a91962a0fb7e2991.mp4,basketball,270,480,366,30,12.20,,1,1,,1,0,,0,1,,0,1,
162___2c6bfd4a66794f1b90f807d3b34e2d31.mp4,basketball,480,270,756,30,25.20,,0,0,,1,0,,1,0,,0,1,
1757___dd4151e1a19442a9a5af47f0b5fbd8f4.mp4,basketball,270,480,415,30,13.83,,0,1,,1,0,,1,0,,1,0,
1848___769e53587ba34771b0de9a99a4a00c49.mp4,basketball,270,480,322,30,10.73,,0,1,,1,0,,0,1,,1,0,
1849___96b510b64af94e2dac3a1e99d7b3bf84.mp4,basketball,270,480,245,30,8.17,,0,1,,0,1,,0,1,,1,0,
1985___32687f9e18634df49835f5151b3fec4d.mp4,basketball,360,480,394,30,13.13,,1,1,,0,1,,0,1,,1,0,
202___0814b2f726ce43eba41088ac2b43d960.mp4,basketball,270,480,78,30,2.60,,1,1,,1,0,,0,1,,1,0,
20523___d61ac0f06f884811b149252ec0e68f6c.mp4,basketball,480,270,531,30,17.70,,0,0,,1,0,,1,0,,1,0,
20807___2e653afa07e24eacb5037ea0a43b3b89.mp4,basketball,360,480,108,30,3.60,,1,1,,1,0,,0,1,,1,0,
21187___fe0d88076c924ac8a9d8f4d41bcd496e.mp4,basketball,270,480,172,30,5.73,,1,1,,1,0,,0,1,,0,1,
2163___fa65c47eb3554d2c8a343ba2a09afd4b.mp4,basketball,270,480,205,30,6.83,,0,1,,1,0,,0,1,,0,1,
21793___18f1cba6d6db4d6685285b8e86ae242c.mp4,basketball,270,480,377,30,12.57,,0,1,,1,0,,1,0,,0,1,
21806___5722aa6abfd04987bcfe508313ee87a3.mp4,basketball,270,480,192,30,6.40,,1,1,,1,0,,1,0,,0,1,
21825___07167dfd01af49a88600b82819a7930d.mp4,basketball,270,480,106,30,3.53,,1,1,,1,0,,1,0,,1,0,
21852___7c5aaaa3ccfc44409f7d304666dfa72b.mp4,basketball,480,270,228,30,7.60,,1,0,,1,0,,1,0,,1,0,
22620___c17f20c701504359a0617485215e490a.mp4,basketball,480,360,136,30,4.53,,1,0,,0,1,,1,0,,0,1,
22775___48a58e699f434fafab6e7a4e36ac83ef.mp4,basketball,480,270,183,30,6.10,,0,0,,0,1,,1,0,,0,1,
23132___9f84ac3d341d4f4996f93d4e28a2dfa4.mp4,basketball,480,270,325,30,10.83,,0,0,,1,0,,1,0,,0,1,
2331___5cd067fb6f9f4a5e958db3d7ff885b4e.mp4,basketball,480,270,542,30,18.07,,0,0,,1,0,,0,1,,1,0,
23644___09a2fba5649c4cdf84d7f8bca4c797a4.mp4,basketball,270,480,439,30,14.63,,0,1,,0,1,,1,0,,1,0,
23961___2e6a5c6333854bc2bbe58c90b8ebab82.mp4,basketball,480,270,143,30,4.77,,1,0,,1,0,,1,0,,1,0,
24178___cf3a98b34e334941b23bd4943a46e73f.mp4,basketball,480,270,601,30,20.03,,0,0,,1,0,,0,1,,0,1,
24288___c22a8d521b91435ab664c8999ffc4edb.mp4,basketball,480,360,615,30,20.50,,0,0,,0,1,,1,0,,0,1,
2467___096ab65bb3d74d25b1933f0e38a820c2.mp4,basketball,270,480,245,30,8.17,,1,1,,1,0,,1,0,,1,0,
2472___9e3ae044afd24005acd49e7ea67a219e.mp4,basketball,480,270,163,30,5.43,,1,0,,1,0,,1,0,,0,1,
25062___1478a48c595f4030978d941cd9dfecb4.mp4,basketball,480,360,383,30,12.77,,0,0,,1,0,,0,1,,1,0,
25137___a870a07f687d498086eea27e9b45c26c.mp4,basketball,480,270,478,30,15.93,,0,0,,1,0,,0,1,,0,1,
25343___5a383e9e67cc46a5a10b2dc2aab1c32d.mp4,basketball,270,480,446,30,14.87,,0,1,,1,0,,1,0,,1,0,
25366___aaaf42e8d914401997b0d8b12660920e.mp4,basketball,270,480,233,30,7.77,,0,1,,1,0,,1,0,,1,0,
2546___b3a887856de54a63a81382ec4154894f.mp4,basketball,270,480,137,30,4.57,,1,1,,1,0,,1,0,,1,0,
25503___8bf46dedd69e476dbdede9edff94ad16.mp4,basketball,480,270,170,30,5.67,,1,0,,1,0,,1,0,,0,1,
25522___38f1e2ba14f94f10b6dfea66ba2b9408.mp4,basketball,270,480,331,30,11.03,,0,1,,1,0,,1,0,,1,0,
25901___670c5f4c568743009e23611403781454.mp4,basketball,480,270,122,30,4.07,,1,0,,1,0,,1,0,,1,0,
25___fd42a2fdba0d4c2fa72b6800ee0914d4.mp4,basketball,270,480,57,30,1.90,,0,1,,1,0,,1,0,,0,1,
260___4a8714d3b32a4b49abd735b1d1dfa5d9.mp4,basketball,480,360,639,30,21.30,,0,0,,1,0,,1,0,,1,0,
26145___fb687dfb38884f218044c7a32c47ebc3.mp4,basketball,270,480,267,30,8.90,,0,1,,1,0,,1,0,,0,1,
26185___6528a74b5e054913b2aa3d2382c22ec1.mp4,basketball,480,270,885,30,29.50,,0,0,,1,0,,0,1,,0,1,
2632___8fe64766da1e4722b99404db3637522a.mp4,basketball,270,480,201,30,6.70,,1,1,,0,1,,0,1,,1,0,
26554___d523d9ae99494b26be79e614c5d1fadf.mp4,basketball,480,270,836,30,27.87,,0,0,,1,0,,1,0,,1,0,
26672___473daa516d5c43c9962b732f17fc13a4.mp4,basketball,270,480,518,30,17.27,,0,1,,1,0,,1,0,,0,1,
27289___5c553b4dc87e4ad09eec6315b6da49f5.mp4,basketball,270,480,230,30,7.67,,0,1,,0,1,,1,0,,1,0,
27342___bd79e29a6e7d4192835cbcc0fbf8c361.mp4,basketball,480,270,282,30,9.40,,0,0,,1,0,,1,0,,1,0,
27401___e8b0092317144572aa5069afb5c605af.mp4,basketball,270,480,433,30,14.43,,0,1,,0,1,,1,0,,1,0,
27733___a4695c403fd44df1ab4d873efdec082d.mp4,basketball,360,480,107,30,3.57,,0,1,,1,0,,1,0,,1,0,
27852___bf327b6b75a6445d92b8737358ded7fd.mp4,basketball,270,480,103,30,3.43,,1,1,,0,1,,0,1,,1,0,
2802___c6863ee3c75e4a479a09e97e52b981dd.mp4,basketball,480,270,452,30,15.07,,0,0,,1,0,,1,0,,0,1,
28146___108f69d299a4454e895b8a2d21f139b4.mp4,basketball,480,360,409,30,13.63,,0,0,,1,0,,1,0,,1,0,
28205___7ff6e2fa680c47d784f85ab9b87a2257.mp4,basketball,480,360,125,30,4.17,,1,0,,1,0,,1,0,,0,1,
28310___748ae53fe5af4db39bf3b15913d3c40e.mp4,basketball,480,270,275,30,9.17,,0,0,,1,0,,1,0,,1,0,
28338___8702d64698fa4e5ba483f0149fa92138.mp4,basketball,360,480,840,30,28.00,,0,1,,1,0,,0,1,,0,1,
28358___58a5386cde8843f39831d7e261a6f6af.mp4,basketball,360,480,296,30,9.87,,0,1,,1,0,,1,0,,1,0,
28482___b7a309be3bc34a048c234dd420719956.mp4,basketball,480,270,265,30,8.83,,0,0,,1,0,,1,0,,1,0,
3074___7de219e769744268a0e8aff74e229707.mp4,basketball,270,480,288,30,9.60,,1,1,,0,1,,1,0,,1,0,
3334___0dfa3aec897b4f22a7f581f8bc2bae4b.mp4,basketball,270,480,397,30,13.23,,0,1,,1,0,,1,0,,1,0,
3603___b873351b29984b01a9caa5e20dbf5aec.mp4,basketball,270,480,267,30,8.90,,1,1,,1,0,,1,0,,0,1,
3710___35ccd79ef38d464aa18472d20b3b5a34.mp4,basketball,270,480,204,30,6.80,,1,1,,1,0,,1,0,,0,1,
372___2ecb3141cd5f4e6792edfea046e48a68.mp4,basketball,480,270,529,30,17.63,,0,0,,0,1,,1,0,,0,1,
3752___eeed66fe8619407280322a136e3bb613.mp4,basketball,270,480,444,30,14.80,,1,1,,0,1,,1,0,,0,1,
381___476d92a4a8404f6795af2f733ae85edb.mp4,basketball,270,480,135,30,4.50,,1,1,,0,1,,1,0,,1,0,
3945___362ada5d098a49d6b9d1979fa7678480.mp4,basketball,360,480,327,30,10.90,,1,1,,1,0,,1,0,,1,0,
3950___907fd1a4ece941b6b9b8633d2ca981cc.mp4,basketball,360,480,74,30,2.47,,1,1,,1,0,,0,1,,0,1,
405___35919457ff8142d6b4c703a1a582ca2f.mp4,basketball,270,480,327,30,10.90,,0,1,,0,1,,1,0,,1,0,
4072___87a9ce485089479cbe9c1b119b259c0f.mp4,basketball,270,480,185,30,6.17,,1,1,,0,1,,1,0,,1,0,
4136___e29ea0e63e1d4482bd13ef4a4fff783b.mp4,basketball,480,270,287,30,9.57,,0,0,,0,1,,1,0,,1,0,
4299___971e8a01542343c3acd78ebf1cae36ed.mp4,basketball,270,480,512,30,17.07,,0,1,,1,0,,1,0,,1,0,
4454___203a1a6f4f3f4c808d9d5b92fd9a5d33.mp4,basketball,480,270,120,30,4.00,,1,0,,1,0,,1,0,,1,0,
4535___bb65ea436cc2468c91aefd9dabebdaba.mp4,basketball,480,270,797,30,26.57,,0,0,,0,1,,0,1,,1,0,
462___5de33d2ff66845689ce0b8426a0119c3.mp4,basketball,480,270,157,30,5.23,,1,0,,0,1,,1,0,,1,0,
4791___13f4dd3e5f11441782824ca929b72e81.mp4,basketball,480,270,467,30,15.57,,0,0,,0,1,,1,0,,0,1,
4864___6b908792bed7443eb58bf1eec39862da.mp4,basketball,480,270,621,30,20.70,,0,0,,1,0,,1,0,,1,0,
4937___f14c0ba5564f4d4bbcd9eb73dd666814.mp4,basketball,270,480,260,30,8.67,,0,1,,1,0,,0,1,,1,0,
4982___a7eae28d0162457db6fa0a015351268e.mp4,basketball,480,270,357,30,11.90,,0,0,,0,1,,1,0,,1,0,
49___9e25e3a078404687837d2c7b7ed34e45.mp4,basketball,480,270,137,30,4.57,,1,0,,1,0,,1,0,,1,0,
5150___e1a23d6a1423454c963ef44cce31470f.mp4,basketball,270,480,209,30,6.97,,0,1,,1,0,,1,0,,1,0,
51___8b4bb2cf2e8b4810a10c6568bb99e4e1.mp4,basketball,480,270,255,30,8.50,,1,0,,1,0,,0,1,,1,0,
5204___90aea2ad6e8b4546adff4e614336eee2.mp4,basketball,480,270,349,30,11.63,,0,0,,1,0,,1,0,,1,0,
5247___829ff45737e04ead89ddf719d1d67512.mp4,basketball,480,270,813,30,27.10,,0,0,,1,0,,1,0,,1,0,
5715___80296b8cedc0452caaab01be76485600.mp4,basketball,480,270,718,30,23.93,,0,0,,1,0,,0,1,,1,0,
5880___0a55ea07db62450d8cd402d717116363.mp4,basketball,360,480,123,30,4.10,,1,1,,0,1,,1,0,,1,0,
5970___a201719522934810a8dfcea110884b40.mp4,basketball,270,480,153,30,5.10,,1,1,,1,0,,1,0,,1,0,
6160___03bad4b70ab14891a48ae2075d48776c.mp4,basketball,480,270,48,30,1.60,,1,0,,0,1,,0,1,,1,0,
6236___8dc418e821b84663b5ed686825815231.mp4,basketball,270,480,338,30,11.27,,0,1,,1,0,,1,0,,1,0,
633___b2cc3f6a5591471791cef5eafcd8cdae.mp4,basketball,270,480,198,30,6.60,,0,1,,1,0,,1,0,,1,0,
6376___dbca6106de224f668edada73cea68970.mp4,basketball,270,480,206,30,6.87,,0,1,,0,1,,0,1,,1,0,
6431___7834dc2499be49d1a5aeb91fb7848cf0.mp4,basketball,480,270,440,30,14.67,,0,0,,1,0,,1,0,,1,0,
6690___cbbec69a89cb4525b9b4b16501813dc0.mp4,basketball,270,480,210,30,7.00,,0,1,,1,0,,0,1,,1,0,
6722___3c91c9f58f0e40e7b95d2420c82c837e.mp4,basketball,480,270,200,30,6.67,,1,0,,0,1,,1,0,,1,0,
6797___5f70add2acf5435c9ff10905cb96fb82.mp4,basketball,480,270,686,30,22.87,,0,0,,1,0,,1,0,,1,0,
6870___2b412ed72dd64dc09825f8d23012cb02.mp4,basketball,270,480,275,30,9.17,,0,1,,1,0,,1,0,,1,0,
6871___308a0129e6f84f169933474a285ef202.mp4,basketball,480,270,186,30,6.20,,1,0,,1,0,,1,0,,1,0,
6873___9ee81906ded3482999f330147b909c55.mp4,basketball,480,270,798,30,26.60,,0,0,,0,1,,0,1,,1,0,
7313___9a9c5e9479fa4dcba04daf569c48ce75.mp4,basketball,480,270,417,30,13.90,,0,0,,1,0,,0,1,,1,0,
7531___32f27ccbb67a4af98c0137edaf1a2125.mp4,basketball,480,270,157,30,5.23,,1,0,,1,0,,0,1,,0,1,
8179___66d0b4fdcdda4eb18b4dbcd46c412551.mp4,basketball,270,480,385,30,12.83,,0,1,,1,0,,1,0,,1,0,
8459___68015ee71737409ab4b6ed1e46d6ba73.mp4,basketball,270,480,157,30,5.23,,1,1,,0,1,,1,0,,1,0,
8462___dcfe092feae348d39ae0dfeaa026dd35.mp4,basketball,480,270,435,30,14.50,,0,0,,1,0,,0,1,,0,1,
871___312405702753492399fd95d0efdd2003.mp4,basketball,270,480,226,30,7.53,,0,1,,1,0,,0,1,,1,0,
882___f87ddaffcfb04356a47add81a0182be3.mp4,basketball,480,270,249,30,8.30,,1,0,,0,1,,0,1,,0,1,
9073___b2c5cd2b3eda4b97a8c7401c9f51777f.mp4,basketball,480,270,142,30,4.73,,1,0,,1,0,,1,0,,1,0,
9292___44d80bcb69cb4108b980d9573a3a4ee7.mp4,basketball,270,480,158,30,5.27,,0,1,,1,0,,1,0,,1,0,
9301___cd8231467ba34ce2953f061a60fbeaa7.mp4,basketball,270,480,443,30,14.77,,0,1,,0,1,,0,1,,1,0,
9346___7a9c0e149b4246c5a71aa6495418c146.mp4,basketball,270,480,440,30,14.67,,0,1,,1,0,,1,0,,1,0,
9722___3318a38634724f9a997c3171879cab2d.mp4,basketball,480,360,183,30,6.10,,0,0,,1,0,,1,0,,1,0,
9944___ce0ec5dd7ea744d986750968b2b3f267.mp4,basketball,480,270,223,30,7.43,,1,0,,1,0,,1,0,,1,0,
10077___42ef327e89124dfebd92251a0b541a26.mp4,bmx,480,270,144,30,4.80,,0,0,,1,0,,1,0,,1,0,
10109___40703132f6104071a1d8ff220cf02ba9.mp4,bmx,480,270,321,30,10.70,,0,0,,1,0,,1,0,,1,0,
10161___077e25b3c257475c9aacf7a455e70eb0.mp4,bmx,480,270,425,30,14.17,,0,0,,1,0,,1,0,,0,1,
10430___5a7e92c81534414f902e77a58d343a98.mp4,bmx,480,270,711,30,23.70,,0,0,,0,1,,1,0,,1,0,
10540___9679019ab38b4de48316ee81af4a8795.mp4,bmx,480,270,655,30,21.83,,0,0,,1,0,,1,0,,1,0,
10650___c7536151855945c1bf54ed29a6959ad1.mp4,bmx,480,270,397,30,13.23,,0,0,,1,0,,0,1,,1,0,
10673___f6a811e9524a4511a2ca0aa6cdeb08af.mp4,bmx,270,480,218,30,7.27,,1,1,,0,1,,1,0,,1,0,
10676___6f5e301f18c143adad15015bd53ce167.mp4,bmx,480,270,307,30,10.23,,0,0,,1,0,,1,0,,1,0,
10756___db80feb992fe4799a79149247c189bd9.mp4,bmx,480,270,729,30,24.30,,0,0,,0,1,,1,0,,0,1,
1076___4c8014f3d5234ec89410fad2ba82e7a6.mp4,bmx,480,270,314,30,10.47,,0,0,,1,0,,0,1,,1,0,
10911___da169882e5bf4162938d2179468bf2fb.mp4,bmx,480,270,351,30,11.70,,0,0,,1,0,,1,0,,0,1,
11007___613d0e71584e4f3e813b0266ce35a47e.mp4,bmx,480,270,279,30,9.30,,1,0,,0,1,,1,0,,1,0,
11042___c20a040e43584913866e6b41b87bc9e5.mp4,bmx,480,270,169,30,5.63,,0,0,,1,0,,0,1,,0,1,
11280___d25d12996f3649b298b55a81086ff175.mp4,bmx,480,270,158,30,5.27,,0,0,,0,1,,1,0,,0,1,
11467___62362127e0f946a18f64e23d0347c251.mp4,bmx,270,480,134,30,4.47,,0,1,,1,0,,1,0,,0,1,
1460___ca38b1282e234d95b1b6fb112993b9c2.mp4,bmx,480,270,280,30,9.33,,0,0,,1,0,,1,0,,1,0,
1484___4aa46ff061dd4dc39b39bd01b03fc871.mp4,bmx,480,270,246,30,8.20,,1,0,,0,1,,1,0,,1,0,
1564___f1f1cc6d50564f0f919a55e6fc8ee4cb.mp4,bmx,480,270,231,30,7.70,,1,0,,1,0,,1,0,,1,0,
1581___13abff9f101c4ccc8bc90bafcc51f8fe.mp4,bmx,480,360,166,30,5.53,,1,0,,0,1,,1,0,,1,0,
1691___c14828e4971044fcba9e83ba703f8e39.mp4,bmx,480,270,386,30,12.87,,0,0,,1,0,,0,1,,1,0,
16976___213f6816457242e6a7afd19daac6f743.mp4,bmx,480,270,335,30,11.17,,0,0,,1,0,,1,0,,1,0,
17708___fe91d5733a80411fa1c883a91085fad7.mp4,bmx,480,270,227,30,7.57,,1,0,,0,1,,1,0,,1,0,
183___4fa2e7c4b2d0477abfde87856ef826fe.mp4,bmx,480,270,163,30,5.43,,1,0,,1,0,,1,0,,1,0,
1895___62d3c5f6cc864900b9c29f76900c5fa5.mp4,bmx,270,480,352,30,11.73,,0,1,,0,1,,1,0,,1,0,
1997___b51a945ff8f54662a48ef3170e46112b.mp4,bmx,480,270,266,30,8.87,,1,0,,1,0,,1,0,,1,0,
20488___b90b046eda6549c98cbdc74757c5bd27.mp4,bmx,480,270,94,30,3.13,,1,0,,0,1,,1,0,,0,1,
20948___48eab15ef72543d488d192e4beb1925c.mp4,bmx,480,270,268,30,8.93,,1,0,,0,1,,0,1,,0,1,
21175___58ad2409f40f4ae9b48f145b49219290.mp4,bmx,480,270,381,30,12.70,,0,0,,1,0,,1,0,,1,0,
21209___1ba20e0adf544b47ba3f46271e43c367.mp4,bmx,480,270,314,30,10.47,,0,0,,1,0,,1,0,,1,0,
2147___15427a2dd1304462858598f06b68ac83.mp4,bmx,480,360,683,30,22.77,,0,0,,1,0,,1,0,,1,0,
22220___0a42c6f5fcc14d62b640a9f6275a9f4c.mp4,bmx,480,270,793,30,26.43,,0,0,,1,0,,1,0,,1,0,
23223___0da0118fd6e74f42a85d3be45901e860.mp4,bmx,480,270,206,30,6.87,,1,0,,1,0,,1,0,,1,0,
